"Order ID","Customer ID","cl_order_date","order_year","order_month","sales","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment","cl_year"
"CA-2011-161032","MK-17905","2011-11-18T00:00:00.000Z","2011","11","392.94","28","17","2302.3680000000004","2","2","3","223","Low Value Customers","2011"
"CA-2012-102778","JH-15820","2012-11-21T00:00:00.000Z","2012","11","18.176","174","8","528.9100000000001","4","4","5","445","Top Customers","2012"
"CA-2014-154011","DB-13270","2014-06-20T00:00:00.000Z","2014","6","6.888","53","13","4655.897","2","3","1","231","At Risk Customers","2014"
"CA-2014-154011","DB-13270","2014-06-20T00:00:00.000Z","2014","6","457.485","53","13","4655.897","2","3","1","231","At Risk Customers","2014"
"US-2014-165456","TB-21625","2014-12-01T00:00:00.000Z","2014","12","1079.316","30","15","2797.668","2","2","2","222","Low Value Customers","2014"
"CA-2011-111857","NM-18445","2011-04-23T00:00:00.000Z","2011","4","48.91","160","14","6459.343999999999","4","2","1","421","Growing Customers","2011"
"CA-2011-163650","TT-21220","2011-09-23T00:00:00.000Z","2011","9","9.84","183","15","1427.044","4","2","4","424","Growing Customers","2011"
"CA-2011-163650","TT-21220","2011-09-23T00:00:00.000Z","2011","9","34.5","183","15","1427.044","4","2","4","424","Growing Customers","2011"
"CA-2014-124114","RS-19765","2014-03-03T00:00:00.000Z","2014","3","0.556","36","14","4159.769999999999","2","2","2","222","Low Value Customers","2014"
"US-2014-116505","TB-21625","2014-11-18T00:00:00.000Z","2014","11","43.8","30","15","2797.668","2","2","2","222","Low Value Customers","2014"
"CA-2014-161340","AM-10360","2014-05-29T00:00:00.000Z","2014","5","13.872","28","12","814.0120000000001","2","3","5","235","At Risk Customers","2014"
"CA-2014-161340","AM-10360","2014-05-29T00:00:00.000Z","2014","5","115.96","28","12","814.0120000000001","2","3","5","235","At Risk Customers","2014"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","41.424","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","244.768","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","74.352","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","4.312","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","56.686","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","97.968","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","7.872","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","15.552","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"US-2012-163433","MP-17965","2012-04-18T00:00:00.000Z","2012","4","1.476","72","20","3983.6420000000003","3","1","2","312","Growing Customers","2012"
"CA-2012-137603","MH-17290","2012-09-19T00:00:00.000Z","2012","9","8.4","119","13","2394.0249999999996","4","3","3","433","Loyal Customers","2012"
"CA-2011-128237","CA-12265","2011-03-25T00:00:00.000Z","2011","3","6.56","56","17","2648.2871999999998","3","2","3","323","Growing Customers","2011"
"CA-2011-128237","CA-12265","2011-03-25T00:00:00.000Z","2011","3","14.88","56","17","2648.2871999999998","3","2","3","323","Growing Customers","2011"
"CA-2011-128237","CA-12265","2011-03-25T00:00:00.000Z","2011","3","45.48","56","17","2648.2871999999998","3","2","3","323","Growing Customers","2011"
"CA-2011-128237","CA-12265","2011-03-25T00:00:00.000Z","2011","3","25.44","56","17","2648.2871999999998","3","2","3","323","Growing Customers","2011"
"US-2013-102141","KD-16615","2013-08-27T00:00:00.000Z","2013","8","146.688","289","13","2243.5099999999998","5","3","3","533","Loyal Customers","2013"
"CA-2014-148642","DW-13540","2014-03-07T00:00:00.000Z","2014","3","4.928","98","9","344.08000000000004","3","4","5","345","Loyal Customers","2014"
"CA-2014-148642","DW-13540","2014-03-07T00:00:00.000Z","2014","3","63.488","98","9","344.08000000000004","3","4","5","345","Loyal Customers","2014"
"CA-2012-111948","AG-10495","2012-11-11T00:00:00.000Z","2012","11","418.32","78","21","2356.855","3","1","3","313","Growing Customers","2012"
"CA-2012-111948","AG-10495","2012-11-11T00:00:00.000Z","2012","11","123.858","78","21","2356.855","3","1","3","313","Growing Customers","2012"
"CA-2013-161907","JH-16180","2013-04-06T00:00:00.000Z","2013","4","118.782","404","5","2256.3940000000002","5","5","3","553","Loyal Customers","2013"
"CA-2013-161907","JH-16180","2013-04-06T00:00:00.000Z","2013","4","769.184","404","5","2256.3940000000002","5","5","3","553","Loyal Customers","2013"
"CA-2014-124940","DK-13090","2014-02-22T00:00:00.000Z","2014","2","47.904","42","13","2650.557","2","3","3","233","At Risk Customers","2014"
"US-2014-108343","AR-10825","2014-07-21T00:00:00.000Z","2014","7","13.36","58","13","4523.335999999999","3","3","1","331","Loyal Customers","2014"
"US-2014-108343","AR-10825","2014-07-21T00:00:00.000Z","2014","7","163.764","58","13","4523.335999999999","3","3","1","331","Loyal Customers","2014"
"US-2014-108343","AR-10825","2014-07-21T00:00:00.000Z","2014","7","183.92","58","13","4523.335999999999","3","3","1","331","Loyal Customers","2014"
"US-2013-111563","SM-20005","2013-11-05T00:00:00.000Z","2013","11","11.376","421","6","244.494","5","5","5","555","Top Customers","2013"
"US-2013-111563","SM-20005","2013-11-05T00:00:00.000Z","2013","11","66.112","421","6","244.494","5","5","5","555","Top Customers","2013"
"CA-2014-121853","DB-13660","2014-09-24T00:00:00.000Z","2014","9","211.04","12","10","1155.2019999999998","1","4","4","144","At Risk Customers","2014"
"CA-2014-121853","DB-13660","2014-09-24T00:00:00.000Z","2014","9","594.816","12","10","1155.2019999999998","1","4","4","144","At Risk Customers","2014"
"CA-2014-121853","DB-13660","2014-09-24T00:00:00.000Z","2014","9","72.96","12","10","1155.2019999999998","1","4","4","144","At Risk Customers","2014"
"US-2014-130687","PF-19225","2014-09-08T00:00:00.000Z","2014","9","80.96","114","10","2206.1279999999997","4","4","3","443","Loyal Customers","2014"
"US-2014-130687","PF-19225","2014-09-08T00:00:00.000Z","2014","9","455.712","114","10","2206.1279999999997","4","4","3","443","Loyal Customers","2014"
"US-2014-130687","PF-19225","2014-09-08T00:00:00.000Z","2014","9","25.98","114","10","2206.1279999999997","4","4","3","443","Loyal Customers","2014"
"CA-2012-164497","AJ-10945","2012-11-28T00:00:00.000Z","2012","11","45.28","85","10","1839.2400000000002","3","4","3","343","Loyal Customers","2012"
"US-2012-153283","EB-14110","2012-11-12T00:00:00.000Z","2012","11","15.56","113","11","3071.1259999999997","4","3","2","432","Loyal Customers","2012"
"CA-2013-108056","ES-14080","2013-09-30T00:00:00.000Z","2013","9","859.2","28","20","4657.924","2","1","1","211","Low Value Customers","2013"
"CA-2014-127726","SS-20410","2014-09-12T00:00:00.000Z","2014","9","195.68","110","12","3056.807","4","3","2","432","Loyal Customers","2014"
"CA-2014-127726","SS-20410","2014-09-12T00:00:00.000Z","2014","9","14.2","110","12","3056.807","4","3","2","432","Loyal Customers","2014"
"CA-2014-110198","AG-10900","2014-05-02T00:00:00.000Z","2014","5","314.352","96","21","4510.7970000000005","3","1","1","311","Growing Customers","2014"
"CA-2014-110198","AG-10900","2014-05-02T00:00:00.000Z","2014","5","4.608","96","21","4510.7970000000005","3","1","1","311","Growing Customers","2014"
"CA-2014-130715","CY-12745","2014-09-17T00:00:00.000Z","2014","9","17.9","60","11","2900.026","3","3","2","332","Loyal Customers","2014"
"CA-2011-155264","RP-19270","2011-10-19T00:00:00.000Z","2011","10","2.992","496","12","954.6452","5","3","5","535","Loyal Customers","2011"
"CA-2011-155264","RP-19270","2011-10-19T00:00:00.000Z","2011","10","20.064","496","12","954.6452","5","3","5","535","Loyal Customers","2011"
"CA-2011-155264","RP-19270","2011-10-19T00:00:00.000Z","2011","10","146.73","496","12","954.6452","5","3","5","535","Loyal Customers","2011"
"CA-2011-155264","RP-19270","2011-10-19T00:00:00.000Z","2011","10","18.75","496","12","954.6452","5","3","5","535","Loyal Customers","2011"
"CA-2011-155264","RP-19270","2011-10-19T00:00:00.000Z","2011","10","117.576","496","12","954.6452","5","3","5","535","Loyal Customers","2011"
"CA-2013-119123","DB-13360","2013-03-14T00:00:00.000Z","2013","3","51.184","264","6","1081.466","5","5","4","554","Top Customers","2013"
"CA-2014-109085","CK-12325","2014-02-18T00:00:00.000Z","2014","2","455.97","120","12","2945.321","4","3","2","432","Loyal Customers","2014"
"CA-2014-109085","CK-12325","2014-02-18T00:00:00.000Z","2014","2","5.715","120","12","2945.321","4","3","2","432","Loyal Customers","2014"
"CA-2014-109085","CK-12325","2014-02-18T00:00:00.000Z","2014","2","57.594","120","12","2945.321","4","3","2","432","Loyal Customers","2014"
"CA-2014-109085","CK-12325","2014-02-18T00:00:00.000Z","2014","2","30.144","120","12","2945.321","4","3","2","432","Loyal Customers","2014"
"CA-2014-109085","CK-12325","2014-02-18T00:00:00.000Z","2014","2","899.43","120","12","2945.321","4","3","2","432","Loyal Customers","2014"
"CA-2013-114860","DN-13690","2013-12-23T00:00:00.000Z","2013","12","842.72","217","11","2139.7900000000004","4","3","3","433","Loyal Customers","2013"
"CA-2013-114860","DN-13690","2013-12-23T00:00:00.000Z","2013","12","41.96","217","11","2139.7900000000004","4","3","3","433","Loyal Customers","2013"
"CA-2013-159009","DP-13105","2013-09-24T00:00:00.000Z","2013","9","13.216","6","14","2215.002","1","2","3","123","Low Value Customers","2013"
"CA-2013-159009","DP-13105","2013-09-24T00:00:00.000Z","2013","9","184.752","6","14","2215.002","1","2","3","123","Low Value Customers","2013"
"CA-2014-148411","RO-19780","2014-09-25T00:00:00.000Z","2014","9","520.464","35","12","3815.478","2","3","2","232","At Risk Customers","2014"
"CA-2014-148411","RO-19780","2014-09-25T00:00:00.000Z","2014","9","11.424","35","12","3815.478","2","3","2","232","At Risk Customers","2014"
"CA-2012-110324","MA-17560","2012-12-01T00:00:00.000Z","2012","12","19.44","64","34","4299.160999999999","3","1","1","311","Growing Customers","2012"
"CA-2012-110324","MA-17560","2012-12-01T00:00:00.000Z","2012","12","3.64","64","34","4299.160999999999","3","1","1","311","Growing Customers","2012"
"CA-2012-110324","MA-17560","2012-12-01T00:00:00.000Z","2012","12","18.54","64","34","4299.160999999999","3","1","1","311","Growing Customers","2012"
"CA-2013-168046","JD-15895","2013-01-25T00:00:00.000Z","2013","1","43.12","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2013-168046","JD-15895","2013-01-25T00:00:00.000Z","2013","1","313.722","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2013-168046","JD-15895","2013-01-25T00:00:00.000Z","2013","1","45.98","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2013-168046","JD-15895","2013-01-25T00:00:00.000Z","2013","1","428.68","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2014-111591","PS-18970","2014-03-22T00:00:00.000Z","2014","3","30.576","69","13","1278.6390000000001","3","3","4","334","Loyal Customers","2014"
"CA-2014-111591","PS-18970","2014-03-22T00:00:00.000Z","2014","3","13.02","69","13","1278.6390000000001","3","3","4","334","Loyal Customers","2014"
"CA-2014-111591","PS-18970","2014-03-22T00:00:00.000Z","2014","3","22.14","69","13","1278.6390000000001","3","3","4","334","Loyal Customers","2014"
"CA-2014-111591","PS-18970","2014-03-22T00:00:00.000Z","2014","3","359.32","69","13","1278.6390000000001","3","3","4","334","Loyal Customers","2014"
"US-2011-166828","JF-15415","2011-08-22T00:00:00.000Z","2011","8","11.56","2","14","2371.448","1","2","3","123","Low Value Customers","2011"
"CA-2011-108147","RD-19480","2011-06-08T00:00:00.000Z","2011","6","68.48","72","15","4272.93","3","2","2","322","Growing Customers","2011"
"CA-2011-108147","RD-19480","2011-06-08T00:00:00.000Z","2011","6","1676.88","72","15","4272.93","3","2","2","322","Growing Customers","2011"
"CA-2013-154998","ES-14080","2013-04-08T00:00:00.000Z","2013","4","37.94","28","20","4657.924","2","1","1","211","Low Value Customers","2013"
"CA-2014-113460","KN-16390","2014-11-08T00:00:00.000Z","2014","11","272.97","19","17","2617.2720000000004","1","2","3","123","Low Value Customers","2014"
"CA-2012-111339","VP-21760","2012-05-29T00:00:00.000Z","2012","5","41.568","75","14","3360.526","3","2","2","322","Growing Customers","2012"
"CA-2012-111339","VP-21760","2012-05-29T00:00:00.000Z","2012","5","317.058","75","14","3360.526","3","2","2","322","Growing Customers","2012"
"CA-2012-111339","VP-21760","2012-05-29T00:00:00.000Z","2012","5","8.04","75","14","3360.526","3","2","2","322","Growing Customers","2012"
"CA-2014-102820","CS-11950","2014-05-08T00:00:00.000Z","2014","5","419.944","25","22","3036.5469999999996","1","1","2","112","Low Value Customers","2014"
"CA-2013-149671","KB-16600","2013-06-06T00:00:00.000Z","2013","6","61.38","1","9","983.922","1","4","4","144","At Risk Customers","2013"
"CA-2012-126347","AJ-10945","2012-12-14T00:00:00.000Z","2012","12","50","85","10","1839.2400000000002","3","4","3","343","Loyal Customers","2012"
"CA-2014-108756","PO-18865","2014-12-26T00:00:00.000Z","2014","12","31.8","0","13","2493.2140000000004","1","3","3","133","At Risk Customers","2014"
"CA-2014-155362","DP-13105","2014-12-18T00:00:00.000Z","2014","12","32.56","6","14","2215.002","1","2","3","123","Low Value Customers","2014"
"CA-2013-117625","GM-14500","2013-05-11T00:00:00.000Z","2013","5","7.072","106","13","1255.6819999999998","4","3","4","434","Loyal Customers","2013"
"CA-2011-154158","CC-12670","2011-12-23T00:00:00.000Z","2011","12","45.528","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2011"
"CA-2011-154158","CC-12670","2011-12-23T00:00:00.000Z","2011","12","64.784","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2011"
"CA-2011-154158","CC-12670","2011-12-23T00:00:00.000Z","2011","12","424.272","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2011"
"CA-2011-154158","CC-12670","2011-12-23T00:00:00.000Z","2011","12","1.344","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2011"
"CA-2011-154158","CC-12670","2011-12-23T00:00:00.000Z","2011","12","83.92","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2011"
"CA-2014-100433","SJ-20125","2014-08-12T00:00:00.000Z","2014","8","25.92","95","24","3949.6559999999995","3","1","2","312","Growing Customers","2014"
"CA-2014-163097","SF-20200","2014-08-28T00:00:00.000Z","2014","8","120.576","59","15","3422.785999999999","3","2","2","322","Growing Customers","2014"
"US-2014-127292","RM-19375","2014-01-20T00:00:00.000Z","2014","1","79.92","345","9","1453.474","5","4","4","544","Top Customers","2014"
"US-2014-127292","RM-19375","2014-01-20T00:00:00.000Z","2014","1","12.28","345","9","1453.474","5","4","4","544","Top Customers","2014"
"US-2014-127292","RM-19375","2014-01-20T00:00:00.000Z","2014","1","542.94","345","9","1453.474","5","4","4","544","Top Customers","2014"
"US-2014-127292","RM-19375","2014-01-20T00:00:00.000Z","2014","1","2.04","345","9","1453.474","5","4","4","544","Top Customers","2014"
"CA-2012-163734","KM-16375","2012-06-19T00:00:00.000Z","2012","6","228.92","56","20","5620.186","3","1","1","311","Growing Customers","2012"
"CA-2014-162474","FH-14275","2014-03-14T00:00:00.000Z","2014","3","7.992","37","21","4256.272","2","1","2","212","Low Value Customers","2014"
"CA-2012-130848","DG-13300","2012-10-25T00:00:00.000Z","2012","10","582.336","32","8","3195.818","2","4","2","242","At Risk Customers","2012"
"CA-2011-125997","MW-18220","2011-09-20T00:00:00.000Z","2011","9","629.95","17","14","5341.9","1","2","1","121","Low Value Customers","2011"
"CA-2011-125997","MW-18220","2011-09-20T00:00:00.000Z","2011","9","631.782","17","14","5341.9","1","2","1","121","Low Value Customers","2011"
"CA-2011-125997","MW-18220","2011-09-20T00:00:00.000Z","2011","9","801.568","17","14","5341.9","1","2","1","121","Low Value Customers","2011"
"CA-2011-125997","MW-18220","2011-09-20T00:00:00.000Z","2011","9","75.18","17","14","5341.9","1","2","1","121","Low Value Customers","2011"
"CA-2011-125997","MW-18220","2011-09-20T00:00:00.000Z","2011","9","30.98","17","14","5341.9","1","2","1","121","Low Value Customers","2011"
"CA-2011-125997","MW-18220","2011-09-20T00:00:00.000Z","2011","9","1349.91","17","14","5341.9","1","2","1","121","Low Value Customers","2011"
"CA-2013-103128","SC-20845","2013-11-12T00:00:00.000Z","2013","11","14.112","131","4","280.632","4","5","5","455","Top Customers","2013"
"CA-2012-167696","BD-11500","2012-09-16T00:00:00.000Z","2012","9","31.12","35","10","4411.243","2","3","1","231","At Risk Customers","2012"
"CA-2011-159814","LP-17080","2011-06-24T00:00:00.000Z","2011","6","4.272","40","9","756.606","2","4","5","245","At Risk Customers","2011"
"CA-2013-105459","NP-18700","2013-08-13T00:00:00.000Z","2013","8","209.148","138","13","7903.182500000001","4","2","1","421","Growing Customers","2013"
"CA-2013-105459","NP-18700","2013-08-13T00:00:00.000Z","2013","8","1591.02","138","13","7903.182500000001","4","2","1","421","Growing Customers","2013"
"CA-2014-141663","DP-13105","2014-04-14T00:00:00.000Z","2014","4","7.92","6","14","2215.002","1","2","3","123","Low Value Customers","2014"
"CA-2011-152618","RB-19465","2011-03-14T00:00:00.000Z","2011","3","574.91","9","23","4715.466000000001","1","1","1","111","Low Value Customers","2011"
"CA-2011-152618","RB-19465","2011-03-14T00:00:00.000Z","2011","3","8.448","9","23","4715.466000000001","1","1","1","111","Low Value Customers","2011"
"CA-2014-162789","LC-17140","2014-09-23T00:00:00.000Z","2014","9","1071","13","19","2633.5820000000003","1","1","3","113","Low Value Customers","2014"
"CA-2014-162789","LC-17140","2014-09-23T00:00:00.000Z","2014","9","12.07","13","19","2633.5820000000003","1","1","3","113","Low Value Customers","2014"
"US-2014-110149","WB-21850","2014-12-11T00:00:00.000Z","2014","12","3.273","20","37","6160.102","1","1","1","111","Low Value Customers","2014"
"US-2014-110149","WB-21850","2014-12-11T00:00:00.000Z","2014","12","87.92","20","37","6160.102","1","1","1","111","Low Value Customers","2014"
"CA-2013-108959","MH-17785","2013-03-11T00:00:00.000Z","2013","3","104.696","98","11","2203.7780000000002","3","3","3","333","Loyal Customers","2013"
"CA-2012-164777","SC-20305","2012-01-27T00:00:00.000Z","2012","1","2803.92","29","12","3979.0649999999996","2","3","2","232","At Risk Customers","2012"
"CA-2013-132017","MH-17620","2013-09-27T00:00:00.000Z","2013","9","6.816","155","6","1252.8","4","5","4","454","Top Customers","2013"
"CA-2012-127824","JC-15775","2012-10-18T00:00:00.000Z","2012","10","249.584","158","16","2772.0550000000007","4","2","2","422","Growing Customers","2012"
"CA-2012-127824","JC-15775","2012-10-18T00:00:00.000Z","2012","10","17.94","158","16","2772.0550000000007","4","2","2","422","Growing Customers","2012"
"CA-2012-127824","JC-15775","2012-10-18T00:00:00.000Z","2012","10","10.11","158","16","2772.0550000000007","4","2","2","422","Growing Customers","2012"
"CA-2011-148285","RD-19810","2011-10-27T00:00:00.000Z","2011","10","10.368","14","16","1137.6159999999998","1","2","4","124","Low Value Customers","2011"
"CA-2011-148285","RD-19810","2011-10-27T00:00:00.000Z","2011","10","11.952","14","16","1137.6159999999998","1","2","4","124","Low Value Customers","2011"
"CA-2014-152926","SC-20695","2014-10-03T00:00:00.000Z","2014","10","15.224","89","14","2576.408","3","2","3","323","Growing Customers","2014"
"CA-2014-152926","SC-20695","2014-10-03T00:00:00.000Z","2014","10","21.984","89","14","2576.408","3","2","3","323","Growing Customers","2014"
"CA-2011-145254","NC-18535","2011-07-23T00:00:00.000Z","2011","7","604.752","6","15","8241.739","1","2","1","121","Low Value Customers","2011"
"CA-2011-145254","NC-18535","2011-07-23T00:00:00.000Z","2011","7","40.7","6","15","8241.739","1","2","1","121","Low Value Customers","2011"
"CA-2011-145254","NC-18535","2011-07-23T00:00:00.000Z","2011","7","302.376","6","15","8241.739","1","2","1","121","Low Value Customers","2011"
"CA-2011-145254","NC-18535","2011-07-23T00:00:00.000Z","2011","7","45","6","15","8241.739","1","2","1","121","Low Value Customers","2011"
"CA-2011-116246","LW-17215","2011-09-12T00:00:00.000Z","2011","9","3785.292","21","15","5420.513999999999","1","2","1","121","Low Value Customers","2011"
"CA-2013-160479","AH-10585","2013-09-16T00:00:00.000Z","2013","9","35.4","21","5","738.504","1","5","5","155","At Risk Customers","2013"
"CA-2011-167486","JO-15145","2011-11-27T00:00:00.000Z","2011","11","199.9","57","13","3254.9490000000005","3","3","2","332","Loyal Customers","2011"
"CA-2011-152100","VW-21775","2011-05-11T00:00:00.000Z","2011","5","1212.96","28","18","6134.0380000000005","2","1","1","211","Low Value Customers","2011"
"CA-2012-166219","BP-11185","2012-08-28T00:00:00.000Z","2012","8","1099.96","1","18","3675.861","1","1","2","112","Low Value Customers","2012"
"CA-2012-166219","BP-11185","2012-08-28T00:00:00.000Z","2012","8","103.481","1","18","3675.861","1","1","2","112","Low Value Customers","2012"
"CA-2012-111864","PP-18955","2012-06-19T00:00:00.000Z","2012","6","5.904","97","34","7252.608000000002","3","1","1","311","Growing Customers","2012"
"CA-2012-119627","SC-20725","2012-08-17T00:00:00.000Z","2012","8","30.08","187","26","5226.209999999998","4","1","1","411","Growing Customers","2012"
"CA-2012-119627","SC-20725","2012-08-17T00:00:00.000Z","2012","8","36.288","187","26","5226.209999999998","4","1","1","411","Growing Customers","2012"
"CA-2012-119627","SC-20725","2012-08-17T00:00:00.000Z","2012","8","10.272","187","26","5226.209999999998","4","1","1","411","Growing Customers","2012"
"CA-2012-119627","SC-20725","2012-08-17T00:00:00.000Z","2012","8","252.8","187","26","5226.209999999998","4","1","1","411","Growing Customers","2012"
"CA-2012-160787","BM-11785","2012-09-25T00:00:00.000Z","2012","9","2.946","218","14","1338.8419999999999","4","2","4","424","Growing Customers","2012"
"CA-2014-107853","CD-11920","2014-05-27T00:00:00.000Z","2014","5","12.96","40","9","2033.968","2","4","3","243","At Risk Customers","2014"
"CA-2014-126144","GM-14680","2014-08-01T00:00:00.000Z","2014","8","285.576","152","11","3163.628","4","3","2","432","Loyal Customers","2014"
"US-2011-154655","BP-11050","2011-10-12T00:00:00.000Z","2011","10","22.24","83","7","983.4199999999998","3","5","4","354","Loyal Customers","2011"
"CA-2011-100391","BW-11065","2011-05-25T00:00:00.000Z","2011","5","14.62","212","3","385.516","4","5","5","455","Top Customers","2011"
"CA-2011-165477","RE-19405","2011-12-29T00:00:00.000Z","2011","12","48.36","1098","1","48.36","5","5","5","555","Top Customers","2011"
"CA-2014-165904","HR-14770","2014-04-08T00:00:00.000Z","2014","4","16.256","13","13","1299.2879999999998","1","3","4","134","At Risk Customers","2014"
"CA-2014-165904","HR-14770","2014-04-08T00:00:00.000Z","2014","4","219.184","13","13","1299.2879999999998","1","3","4","134","At Risk Customers","2014"
"CA-2012-104052","TP-21565","2012-03-01T00:00:00.000Z","2012","3","95.84","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2012"
"CA-2012-168277","KB-16315","2012-05-29T00:00:00.000Z","2012","5","12.39","296","22","1569.4640000000002","5","1","4","514","Growing Customers","2012"
"CA-2013-158617","AC-10660","2013-09-23T00:00:00.000Z","2013","9","35.88","282","6","657.316","5","5","5","555","Top Customers","2013"
"CA-2014-136882","DN-13690","2014-05-28T00:00:00.000Z","2014","5","477.3","217","11","2139.7900000000004","4","3","3","433","Loyal Customers","2014"
"US-2013-148957","CC-12430","2013-09-18T00:00:00.000Z","2013","9","12.32","0","19","2870.0500000000006","1","1","2","112","Low Value Customers","2013"
"CA-2011-140032","TS-21340","2011-09-08T00:00:00.000Z","2011","9","8.608","226","12","974.782","5","3","4","534","Loyal Customers","2011"
"CA-2014-145506","MO-17800","2014-06-04T00:00:00.000Z","2014","6","136.26","104","11","1687.027","4","3","4","434","Loyal Customers","2014"
"CA-2012-129546","RP-19855","2012-09-28T00:00:00.000Z","2012","9","186.15","28","15","2170.716000000001","2","2","3","223","Low Value Customers","2012"
"CA-2012-129546","RP-19855","2012-09-28T00:00:00.000Z","2012","9","81.792","28","15","2170.716000000001","2","2","3","223","Low Value Customers","2012"
"CA-2012-129546","RP-19855","2012-09-28T00:00:00.000Z","2012","9","47.19","28","15","2170.716000000001","2","2","3","223","Low Value Customers","2012"
"CA-2012-129546","RP-19855","2012-09-28T00:00:00.000Z","2012","9","36.784","28","15","2170.716000000001","2","2","3","223","Low Value Customers","2012"
"CA-2013-140977","JL-15175","2013-06-17T00:00:00.000Z","2013","6","91.475","6","7","1571.523","1","5","4","154","At Risk Customers","2013"
"CA-2014-151855","BW-11110","2014-05-28T00:00:00.000Z","2014","5","27.192","121","17","4750.357999999999","4","2","1","421","Growing Customers","2014"
"CA-2014-151855","BW-11110","2014-05-28T00:00:00.000Z","2014","5","12.06","121","17","4750.357999999999","4","2","1","421","Growing Customers","2014"
"CA-2011-138240","SJ-20500","2011-10-09T00:00:00.000Z","2011","10","144.6","253","7","1318.7759999999998","5","5","4","554","Top Customers","2011"
"CA-2011-138240","SJ-20500","2011-10-09T00:00:00.000Z","2011","10","15.992","253","7","1318.7759999999998","5","5","4","554","Top Customers","2011"
"CA-2011-101833","FG-14260","2011-11-17T00:00:00.000Z","2011","11","34.44","34","11","1383.1440000000002","2","3","4","234","At Risk Customers","2011"
"CA-2011-100867","EH-14125","2011-10-19T00:00:00.000Z","2011","10","321.552","152","18","3082.6530000000002","4","1","2","412","Growing Customers","2011"
"US-2014-109610","BS-11590","2014-11-26T00:00:00.000Z","2014","11","701.96","35","10","2454.9280000000003","2","4","3","243","At Risk Customers","2014"
"CA-2011-156545","JS-16030","2011-02-28T00:00:00.000Z","2011","2","19.456","28","18","2516.4939999999997","2","1","3","213","Low Value Customers","2011"
"CA-2011-109127","JC-15775","2011-12-21T00:00:00.000Z","2011","12","17.28","158","16","2772.0550000000007","4","2","2","422","Growing Customers","2011"
"CA-2013-126858","JM-15265","2013-11-20T00:00:00.000Z","2013","11","31.96","37","13","1804.1460000000002","2","3","3","233","At Risk Customers","2013"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","164.688","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","166.5","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","12.96","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","110.96","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","99.98","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","11.424","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","128.124","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2014-102925","CD-12280","2014-11-06T00:00:00.000Z","2014","11","101.4","42","13","1205.584","2","3","4","234","At Risk Customers","2014"
"CA-2012-100818","JM-15265","2012-05-31T00:00:00.000Z","2012","5","5.904","37","13","1804.1460000000002","2","3","3","233","At Risk Customers","2012"
"CA-2012-100818","JM-15265","2012-05-31T00:00:00.000Z","2012","5","173.488","37","13","1804.1460000000002","2","3","3","233","At Risk Customers","2012"
